사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201905,6호선,역촌,14,0,2280,425,6216,2478,18745,3469,19282,9254,10634,5517,7421,5282,6704,5134,7308,6007,7625,6012,6650,6708,5977,6768,5815,9458,6670,11742,6631,17957,3857,16617,2689,9831,2380,8892,1909,8950,876,6896,89,2099,0,0,0,0,0,0,20190603
201905,6호선,연신내,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,3,0,1,0,2,0,2,0,2,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,20190603
201905,6호선,월곡(동덕여대),27,0,7459,1202,14412,5252,47588,8701,54933,33387,29250,21728,21182,21523,19694,16706,20923,17132,22604,17752,20917,18571,21173,19302,27534,23944,27878,27804,32765,43556,18569,38947,14832,25343,12598,22958,9676,22849,4398,15982,791,4736,0,0,0,0,0,0,20190603
201905,6호선,월드컵경기장(성산),10,0,1409,1549,3341,5986,10325,11042,12926,21937,8091,18156,8319,14890,12454,16807,14774,17731,13947,20061,14903,19978,16748,20294,19068,20481,19114,23355,18436,23569,12297,15705,11693,8250,24352,7080,23911,5601,3356,3613,570,1014,0,10,0,0,0,0,20190603
201905,6호선,응암,0,0,12208,1768,28379,8883,80087,12486,99890,19375,54379,16044,33668,14688,30029,15980,31257,18891,29658,22146,24877,22773,24089,29909,26343,36245,28533,47392,26589,74183,18075,73865,13411,42594,12008,42094,9363,40969,4614,27550,609,9229,1,32,0,0,0,0,20190603
201905,6호선,이태원,3,0,17324,1410,12956,7586,15709,12660,20712,38808,16063,28114,14347,21635,15243,21905,19967,26366,21984,28760,23757,27741,26485,31142,31004,35777,38394,45100,42986,60592,35725,56865,35814,37046,42231,32905,45667,29173,31927,26672,4825,10454,0,4,0,0,0,0,20190603
201905,6호선,증산(명지대앞),14,1,9113,953,17395,4489,47165,6112,56338,13068,31081,11115,20661,10580,17478,9716,17436,11728,17300,12321,14559,14401,14166,16845,15384,23223,16132,27254,16832,41242,10793,37612,8157,24602,6825,22325,5926,23931,2590,15632,507,4685,1,734,0,0,0,0,20190603
201905,6호선,창신,28,0,2811,497,6071,2238,16764,6826,21333,9269,10656,4604,6327,4113,5300,3964,5616,4069,5536,4418,4585,4578,5279,4526,6929,6165,6188,6722,6196,9443,4148,9585,4063,5886,2641,5946,2242,6832,1003,4072,190,1444,0,0,0,0,0,0,20190603
201905,6호선,청구,1,0,2088,513,3402,2998,8565,7234,11943,27945,7400,13170,5122,5559,5797,4280,5270,4840,5381,5507,5282,5033,5475,5794,6151,6375,7793,7274,13514,9391,9921,6932,6405,5075,5985,4753,4078,4763,2044,3238,383,1206,0,0,0,0,0,0,20190603
201905,6호선,태릉입구,23,0,4339,1148,8087,4394,21153,5868,25924,13903,14128,12075,10071,11456,9451,14051,11255,11298,10908,12631,10634,13956,11266,13211,13188,16167,12912,19597,13517,28293,9551,26678,8374,15919,7654,14377,5786,13908,3157,11174,548,5548,0,37,0,0,0,0,20190603
201905,6호선,한강진,21,13,1145,1770,1814,19168,3867,20592,5904,39325,4819,28614,4073,16759,5069,15838,6494,17486,8469,20686,10016,18074,15804,17554,27658,18269,35952,22006,35769,26707,24560,17441,22193,6214,28020,4585,24686,3999,7031,2958,683,2653,0,0,0,0,0,0,20190603
201905,6호선,합정,27,1,5010,1768,8817,9651,20515,18836,30539,47702,22638,28377,18151,20474,18809,19121,20878,21908,23158,23749,23534,22903,25052,22240,28978,27399,37002,32784,55172,46900,36885,35431,31779,20579,36333,16876,33752,17884,18362,12069,3111,3720,0,0,0,0,0,0,20190603
201905,6호선,화랑대(서울여대입구),8,1,6828,866,22977,4006,72966,9198,71417,21485,36430,17523,23382,11607,21305,10900,21459,10722,19990,11860,18376,12857,20291,13877,23865,19078,26225,22511,23052,40971,11488,39186,8785,24639,7024,21518,5158,24884,2644,16958,264,5835,1,148,0,0,0,0,20190603
201905,6호선,효창공원앞,7,0,2762,676,5711,4207,17612,8661,29479,29578,17184,18811,10888,12369,10875,10656,12268,9412,12128,11609,11390,9846,13052,10827,15092,11757,17337,13860,26705,19861,14088,15701,9066,9960,8047,9290,6278,9940,3168,6825,492,2587,0,24,0,0,0,0,20190603
201905,7호선,가산디지털단지,857,4,8965,5527,10128,23581,22495,105041,25675,426188,21071,216339,19798,59848,25475,44549,32200,41515,39466,42907,43861,40355,53912,36874,67112,35835,150976,37536,343079,41947,156695,32502,88468,17629,79744,14548,42092,13275,18272,9159,2399,3261,2,0,0,0,0,0,20190603
201905,7호선,강남구청,8,0,2084,1694,4532,13253,8170,32968,12189,116147,10958,98267,11060,39362,13024,25712,15234,22626,18654,24349,21920,21284,27967,19825,28969,19618,39872,20620,89774,23383,55922,16886,37000,11111,35326,9285,28522,7290,11637,5153,1943,2539,1,0,0,0,0,0,20190603
201905,7호선,건대입구,47,0,5272,1068,5788,8874,14899,21252,24160,50314,19586,39368,16153,35021,17912,30862,21477,32423,25433,33281,29361,31951,36981,30813,39947,32718,50592,40427,48838,60446,38424,46886,42130,25356,39858,20857,36842,17605,21842,10026,3664,5481,0,612,0,0,0,0,20190603
201905,7호선,고속터미널,47,0,2115,2985,4027,25283,12018,43645,23671,67950,28994,49438,29782,36981,32628,35542,35696,32649,35840,35706,35960,34390,43104,31328,48334,30652,63404,32598,71598,38864,52003,26800,52422,15248,48074,12966,37601,7878,16590,5190,1598,1407,1,2,0,0,0,0,20190603
201905,7호선,공릉(서울과학기술대),39,0,7479,1409,15755,5642,44668,15927,50622,36177,29087,21579,21721,18804,20484,14512,22572,18227,23242,20464,20742,17619,22555,21179,30648,24280,30477,31553,34384,44038,19918,45645,15660,28156,15004,25516,13944,24658,8271,19304,1651,7261,0,0,0,0,0,0,20190603
201905,7호선,광명사거리,176,0,27611,6417,39275,15056,108424,20174,131993,31697,73603,29313,46228,26704,41193,28376,43071,32660,41903,35704,38053,37170,36518,45290,40388,54153,46015,68803,44709,108103,31189,96736,25102,55331,19660,53381,14247,49197,6626,30429,1068,9268,0,2,0,0,0,0,20190603
201905,7호선,군자(능동),88,3,8948,1037,15786,8712,39252,10528,64742,28181,40833,20490,23166,12798,20223,11786,22218,12908,22221,14774,20758,15361,20314,18684,24520,21196,29167,26837,37760,40864,24950,38652,20225,23349,19028,21961,16417,20889,8003,13705,1609,4588,0,77,0,0,0,0,20190603
201905,7호선,굴포천,1,0,7179,638,17550,3634,42891,5803,42443,13523,24811,10514,16077,8148,14224,8781,14642,10148,14034,11732,12285,12656,11995,14103,12974,18190,15256,24964,16746,39157,10191,42042,8334,26350,7292,22075,6593,21240,3495,13171,498,4859,1,1008,0,0,0,0,20190603
201905,7호선,까치울,5,0,3763,1074,11568,4256,35852,5902,45053,11018,22898,7397,12746,7739,11232,9647,11894,9924,12229,10153,11776,10132,12206,10863,13203,14201,14278,20745,13855,31663,9266,28887,6952,17949,5670,16302,3869,16869,1626,9534,208,2831,0,0,0,0,0,0,20190603
201905,7호선,남구로,30,2,23040,2063,18472,8100,36376,29494,41709,114366,31229,51792,20718,22527,18008,18780,18616,18502,19087,18973,17885,18394,18990,20477,22160,25027,34522,40884,86415,43725,42936,29153,24286,20024,18531,22743,12436,21620,5789,11570,857,3067,0,0,0,0,0,0,20190603
201905,7호선,남성,5,0,6994,911,14585,5665,45175,7419,65309,18883,37258,16042,22536,13271,19681,13829,19372,13700,19888,15833,16929,15494,16322,18697,17172,22704,18611,28195,21285,43829,12789,37242,10950,23895,11213,23729,8291,22846,4162,14738,814,4939,0,28,0,0,0,0,20190603
201905,7호선,내방,4,0,2661,1746,8228,12151,21159,25146,33226,89729,24298,48408,18193,24371,18241,17514,19191,17719,20962,20369,21144,20103,22750,19844,27512,20790,35969,24668,73983,34379,32292,26192,21930,16468,24030,14409,18042,13797,7089,8582,1303,4180,1,392,0,0,0,0,20190603
201905,7호선,노원,78,2,8667,2500,17438,9046,44127,23215,46042,48997,33364,48824,31676,38821,35014,34305,38763,39799,40836,45184,41071,44972,45784,45490,49868,49724,50099,56471,55322,73734,38279,67025,37035,35734,30740,28974,32165,25739,12393,19405,2446,7263,1,156,0,0,0,0,20190603
201905,7호선,논현,36,0,4202,1474,6251,17352,11393,47802,19705,130544,17618,104453,14839,40704,16318,26582,18173,24801,21088,27632,24292,25117,28444,23851,31235,25854,49575,30895,109203,41584,67222,28690,42527,17144,45530,13653,43960,11445,23286,7571,4498,3094,0,0,0,0,0,0,20190603
201905,7호선,대림(구로구청),95,2,14458,1231,10259,5105,18114,8685,27121,22470,21629,20572,16505,20325,16133,21994,18767,18631,20206,20236,20204,18422,21344,19582,22615,20880,23550,28925,26279,35438,19226,24701,16093,16436,13817,18621,10285,15863,5636,7979,814,2068,0,0,0,0,0,0,20190603
201905,7호선,도봉산,28,1,4947,685,17910,5842,62568,8589,46880,20342,26670,23163,16546,22053,15305,15591,15959,14769,15558,15127,15182,14411,16187,16611,20223,19333,19275,24429,15938,36391,8616,45236,5351,29226,4081,26873,3531,27614,1288,20219,210,8590,4,1582,0,0,0,0,20190603
201905,7호선,뚝섬유원지,12,1,5593,782,10471,4957,24675,8122,36324,16827,24675,11587,14356,12784,13676,17260,14279,19330,16150,24759,16967,27657,19367,31535,21857,35097,26460,42248,30742,52712,31514,44664,32695,27375,39984,19050,31218,16328,14449,8992,1740,2721,0,12,0,0,0,0,20190603
201905,7호선,마들,25,0,10036,1935,24100,4827,69806,8818,64435,11392,35916,10746,25115,10155,21419,10818,22908,12832,19237,14848,16623,16263,16025,20167,16720,23502,16371,29272,14662,41445,9890,47302,6944,30035,5353,25870,4132,25854,1969,18731,333,6997,0,76,0,0,0,0,20190603
201905,7호선,먹골,14,0,8409,868,15303,4010,43345,5791,53587,15947,30644,11404,19504,10950,16799,11456,18342,13461,18361,13980,16303,14944,15701,18103,17379,22720,18490,27991,20636,40810,13925,42647,10779,24765,10116,22413,7930,21708,3600,14680,673,4983,0,37,0,0,0,0,20190603
201905,7호선,면목,17,0,12975,1367,26153,6353,67905,10290,87245,36381,47223,23655,28752,17294,24590,15217,26094,20931,25752,21571,22579,21291,24884,26655,30352,34639,29134,43168,27786,59610,22091,59112,15025,36580,12740,34409,12201,32951,5625,21854,911,7296,0,1,0,0,0,0,20190603
201905,7호선,반포,5,0,1397,746,4078,7108,11283,13465,16553,25644,11795,20960,8245,11344,8125,11334,9435,13033,10470,11537,10590,10585,12434,10869,16245,11770,18675,12330,22437,14900,15756,10987,12349,7041,13968,6127,11101,6184,3480,3753,528,1268,0,0,0,0,0,0,20190603
201905,7호선,보라매,29,2,6627,2549,8140,10559,22362,23658,33935,48937,21225,19206,15835,12596,15197,11841,14608,12951,15236,13495,15211,12837,17265,13263,22891,15191,24363,18895,37479,30362,16030,24464,11950,14660,11210,14208,9018,12999,3516,9143,615,3340,0,132,0,0,0,0,20190603
201905,7호선,부천시청,17,0,6157,2183,16653,7656,47024,16881,44377,30566,23797,21822,17530,14416,16869,15558,18600,16579,18366,19927,17808,18745,19780,21359,23338,23815,28484,28864,31067,48414,21480,47382,22239,25836,19323,19595,14931,17212,5696,13482,925,4996,1,65,0,1,0,0,20190603
201905,7호선,부천종합운동장,7,0,3818,898,8018,3115,24488,5904,27508,12333,13391,6327,8302,4693,7477,4376,7853,4403,7366,5166,6114,5573,6466,5671,7445,7284,9200,10086,12356,16025,6058,14731,4124,8982,4239,7998,2275,8335,914,5605,101,2144,0,0,0,0,0,0,20190603
201905,7호선,부평구청,70,2,9466,915,25390,6160,73325,12733,60481,14141,32476,8106,19956,6752,17169,6934,17031,8183,15464,10006,12820,11097,12695,12527,14131,15715,20940,22577,18937,36981,11473,40695,8604,26870,7413,23773,5852,23465,2454,15403,293,5709,0,1966,0,0,0,0,20190603
201905,7호선,사가정,28,0,12274,2622,23591,13065,59024,13797,76154,29442,45204,18685,29420,17319,25993,17620,27510,19643,26477,20466,23774,21929,23730,27273,27838,33567,31166,41919,30458,61442,22994,59255,16986,36947,14152,33183,11843,32445,5748,19462,1185,7054,0,0,0,0,0,0,20190603
201905,7호선,삼산체육관,5,0,3452,391,11063,1792,29709,3657,28385,8101,15410,4767,9843,4670,8625,4507,8959,5873,8490,7267,7734,7114,8586,8226,8872,9426,8516,12448,7878,19983,4882,18758,3667,12034,3118,10615,2102,10570,1116,7646,265,2736,1,659,0,0,0,0,20190603
201905,7호선,상도,0,0,5272,2695,13465,7660,37798,9597,52099,33390,31233,21598,20087,23896,18637,17822,19227,17393,19304,17491,18482,18851,20366,17333,23818,20494,27680,26123,29419,43050,16449,34925,13703,22097,15819,21575,13499,21764,7972,16077,1807,5282,0,0,0,0,0,0,20190603
201905,7호선,상동,7,0,5489,2118,17933,7708,48171,14709,44989,33391,25814,30481,19345,21816,19224,21440,21437,22955,22447,24584,22810,25292,24579,25368,27691,28684,30559,35280,36918,55935,24395,49093,21897,28531,23642,22662,22459,19758,8555,15034,1633,5387,1,341,0,0,0,0,20190603
201905,7호선,상봉(시외버스터미널),369,6,12438,1810,20906,9899,59800,17089,77720,35573,41914,24097,26334,17814,23725,18432,25765,20550,26352,22358,24054,23449,24778,26129,28177,31646,35084,40270,39299,60962,29738,61349,22282,36889,21221,32786,17470,30820,8716,22653,1604,9755,0,11,0,0,0,0,20190603
201905,7호선,수락산,12,0,10382,760,25813,6368,61954,9579,57606,18746,37109,19565,26307,18817,22901,17004,24294,17414,23763,17161,22496,17974,22562,21228,22869,25758,24143,31907,25187,44987,16344,53137,11019,34012,9061,28357,6472,28274,3117,20710,393,7797,2,295,0,0,0,0,20190603
201905,7호선,숭실대입구(살피재),52,0,7016,1220,14828,6472,45430,11276,62530,49470,35835,33727,24437,45267,23305,29097,23482,22107,26866,28216,27168,24748,27238,23439,41646,27633,45518,33666,38312,54821,25462,46812,21195,29398,24411,27839,20307,27326,12761,20763,2458,6944,0,6,0,0,0,0,20190603
201905,7호선,신대방삼거리,28,0,11420,1308,20378,7612,58688,15956,93087,38783,50055,24254,30549,17500,27222,16398,28399,17479,25824,20252,23355,21270,22951,25573,25127,28962,27677,36344,36501,63721,20863,57043,16280,36357,14493,33994,12048,31849,5801,22032,871,8096,0,20,0,0,0,0,20190603
201905,7호선,신중동,14,2,6151,1497,19037,5969,53848,17049,52422,48035,29511,33686,22365,18168,21022,16795,22718,17690,21977,19397,20983,19908,22511,21616,25160,25359,31274,31011,47493,49291,23361,53764,23692,27958,16454,23065,13490,21764,6739,17273,1070,6543,0,22,0,0,0,0,20190603
201905,7호선,신풍,68,2,12876,2652,16833,11542,41306,12668,54923,23634,33320,16750,20312,14179,18186,13022,19123,13124,19143,14736,16719,15063,16936,17963,20104,20888,23863,29146,24496,41910,14970,34434,10615,21330,9430,22716,7334,21526,3259,12711,589,4091,3,824,0,0,0,0,20190603
201905,7호선,어린이대공원(세종대),18,0,5060,1411,8327,9912,20050,18278,36262,81258,25036,63514,17581,65474,23234,47417,31065,39291,35436,44391,41674,35526,44200,27783,52842,25359,63811,28519,58394,37248,35040,30830,27707,20075,29369,18344,32083,18242,21628,13368,4789,4929,1,102,0,0,0,0,20190603
201905,7호선,온수(성공회대입구),59,1,8195,1569,17458,5874,54450,16283,65513,25462,29420,19050,16348,9967,14622,9605,15882,11531,14378,12121,12537,12505,14661,13863,21038,17060,23230,23203,19723,44508,10343,41404,8229,23909,8213,22346,5715,20112,3085,13593,643,7220,7,1208,0,0,0,0,20190603
201905,7호선,용마산,3,0,5619,749,11767,2930,30075,4636,37000,11145,20155,7839,11482,6602,10415,5738,10303,6918,9404,8138,8183,7838,8545,10065,9368,12171,9444,15065,9594,22274,6529,22300,4333,14160,3245,13658,2558,14136,1296,9184,280,3406,0,0,0,0,0,0,20190603
201905,7호선,이수,25,2,6099,1188,11627,9414,31654,16236,54305,47212,33843,34602,24390,23770,22699,21228,24650,22809,27441,24964,27136,25818,28086,27482,30124,31218,33999,40131,48680,62684,29910,48579,28546,28439,30628,24880,28567,21961,16587,13546,3342,4977,0,186,0,0,0,0,20190603
201905,7호선,장승배기,20,0,8401,1047,14030,5585,36336,10086,53645,20999,32865,15931,20274,12363,17948,12489,18457,14117,18869,15484,16257,15753,16138,18282,16672,21436,17714,26421,20941,40388,12593,33647,9900,21105,9951,21226,9124,20069,3677,12545,793,4875,0,0,0,0,0,0,20190603
201905,7호선,장암,1,0,1378,189,7254,1629,19716,1684,13326,2134,5438,2295,3197,2597,2499,1713,2785,1571,2758,1360,2765,1226,3230,1488,3680,1249,4648,1765,3886,2905,2419,3117,1528,1830,1141,1114,513,1199,218,1025,18,326,0,0,0,0,0,0,20190603
201905,7호선,중계,12,1,10332,2143,27337,6743,74027,21061,76868,36587,42867,21525,30547,16167,27760,15545,27398,17247,26583,20274,23196,19316,24558,22282,29744,25516,27557,33963,24295,51691,14875,55798,11689,33702,13988,31849,11110,30339,5660,20289,1250,7075,0,0,0,0,0,0,20190603
201905,7호선,중곡,0,0,6340,728,14059,6266,36851,12072,54303,21630,31923,12458,19400,10563,16732,9581,17011,10792,16589,12081,14409,12704,14440,15598,17939,18260,20570,23023,17463,33995,12487,32668,8451,20741,7237,19619,5786,18891,2426,12648,523,3835,0,0,0,0,0,0,20190603
201905,7호선,중화,6,0,9933,1221,17333,5074,44514,10244,56742,26138,32377,15351,21173,12916,18448,12889,20932,13360,19430,14708,16812,16569,17331,19789,19276,24166,21691,29609,24531,41755,17210,42889,12914,26703,12564,23923,9859,24255,4391,16151,848,5286,0,3,0,0,0,0,20190603
201905,7호선,천왕,29,0,7433,953,15340,5166,46838,8549,54906,14825,28851,9564,17736,7162,15255,8309,14829,10504,14179,11430,12763,11996,12854,14369,15788,16938,15328,20984,15093,35900,9237,35581,6684,20567,4873,19287,3655,18276,1666,12161,274,4277,0,86,0,0,0,0,20190603
201905,7호선,철산,3,0,13322,4835,33795,10852,104603,18210,118271,36038,63953,30779,41402,24104,36675,24555,37606,27889,35858,32140,32237,33714,33248,39295,34701,46585,41607,64995,45923,109177,29146,102750,25565,57207,25758,49986,21906,46638,10633,32065,1690,10902,0,0,0,0,0,0,20190603
201905,7호선,청담,39,1,3417,4090,8197,26951,13814,66454,20783,173141,17426,110142,16073,42407,19585,29658,21881,26931,23790,28492,26646,25258,36353,23429,41131,24126,60596,26383,119334,30677,72257,21432,42668,14144,40070,13357,32564,10134,10549,6706,1480,4504,0,0,0,0,0,0,20190603
201905,7호선,춘의,0,0,5499,1474,10804,6220,27159,30525,27516,55035,17203,17951,11804,10608,10933,8404,11754,8041,11884,9858,11003,9322,10866,10067,12767,11664,26967,14592,47056,20550,18247,21331,12879,14127,10193,12878,5268,11986,2248,8359,329,3036,0,0,0,0,0,0,20190603
201905,7호선,태릉입구,112,1,7610,1691,8650,7373,24026,11640,29454,29338,20010,20249,14866,16542,14024,19236,17782,15322,18261,16861,19238,16493,23814,16692,26099,19271,30461,22253,31567,29582,20682,27829,16230,17910,15169,16421,11662,16442,5338,10615,808,5213,6,1446,0,0,0,0,20190603
201905,7호선,하계,14,1,9140,1377,27722,7818,81675,22121,87659,32002,49323,29035,34948,21752,33188,21538,35812,27479,32653,31914,30804,28685,34284,31594,42086,35263,40192,44116,36093,63462,22947,68330,17657,41164,16246,36431,14992,35802,5625,25910,983,9364,0,0,0,0,0,0,20190603
201905,7호선,학동,3,0,3339,1765,6300,22534,10284,52128,14568,196806,13780,144174,13245,49396,16381,31676,21369,26132,24234,28624,28480,24144,33581,21254,40004,20180,58245,22261,162294,24359,82868,16363,42842,10942,40886,9898,31179,8515,13161,6357,2202,2636,2,0,0,0,0,0,20190603
201905,8호선,가락시장,24,0,2900,2444,5564,7180,11928,14475,15942,42316,12650,20393,11536,12985,11957,12196,11898,12654,12796,12488,13066,12084,14567,13821,15309,14649,18532,17601,29876,23912,15559,19075,12759,12865,13592,11028,10620,8975,5016,6099,923,2768,1,686,0,0,0,0,20190603
201905,8호선,강동구청,10,0,4860,991,12013,6115,36921,14490,47616,36506,27927,14967,18385,12282,16235,10311,16344,12566,16899,13972,15405,15622,15055,17075,17113,20631,20439,23821,30484,37026,13466,31278,9614,19551,8548,17995,6126,18234,2382,9966,463,3667,0,0,0,0,0,0,20190603
201905,8호선,남한산성입구(성남법원.검찰청),20,0,11141,1212,23388,6452,60040,12409,78216,39277,41350,34174,25721,20381,23093,13675,25205,16222,22706,19865,20254,15892,23160,20130,27478,23956,31574,31116,31722,46737,16330,43118,10929,27476,8163,28616,6321,29113,2807,17933,491,5690,0,46,0,0,0,0,20190603
201905,8호선,단대오거리,20,0,10078,1666,17316,6255,43492,12705,52615,25750,29798,15007,19921,11108,18336,9543,20213,11990,19422,12452,16602,14242,17825,17095,20561,23048,23013,25695,27658,40112,14997,36792,10113,24826,8607,23224,6814,22480,3184,14850,612,4349,2,186,0,0,0,0,20190603
201905,8호선,모란,8,1,2232,581,3465,3193,11025,5426,14262,9704,8628,6468,7492,6208,8104,7141,9732,6888,10641,7539,10463,7155,10926,7976,13020,8084,12717,8850,13137,10621,8506,7801,5532,5427,5261,5266,4704,4517,2457,2900,690,1499,1,499,0,0,0,0,20190603
201905,8호선,몽촌토성(평화의문),1,0,1920,1431,4561,5516,11752,11153,17518,42236,12341,27809,11105,13921,12336,12018,15862,11343,14142,11830,13524,10693,12883,10875,13710,11378,17221,13481,26705,17784,12694,14404,11730,9447,11348,7279,7440,7643,3421,4204,522,1523,0,0,0,0,0,0,20190603
201905,8호선,문정,5,0,2566,2342,7641,10588,27844,39645,36512,171636,23644,77132,18839,27056,19480,22288,21057,19244,24151,23997,26684,20220,29575,21453,30679,21014,50644,26455,127471,34414,47704,29755,30799,18130,28586,15682,23884,16254,8203,9055,1201,3180,1,0,0,0,0,0,20190603
201905,8호선,복정,7,0,4670,2193,13548,10083,39555,13495,49750,26654,30340,21975,18099,13064,15618,9893,17512,12886,17018,12119,16385,12442,17973,14041,23453,17128,31482,22705,33428,34868,18202,31652,12904,20997,10964,19155,10321,17541,3861,8606,673,2015,0,0,0,0,0,0,20190603
201905,8호선,산성,28,0,5258,1656,8531,7822,22936,5122,29592,15631,16566,7932,9999,7568,9159,5898,10243,5880,9278,6407,8981,7231,9727,8874,13068,10543,16946,13396,9831,20387,5850,18249,4174,12682,3310,13044,2107,13187,905,7230,177,2283,0,21,0,0,0,0,20190603
201905,8호선,석촌,0,0,3796,844,6523,4088,19652,9082,30255,25895,17758,20129,12445,13992,12198,12544,13467,13917,13805,15170,12487,15572,13363,15888,14509,18545,17301,21888,21315,33682,12609,28976,12322,17882,14201,14995,9939,12577,4017,8580,596,2869,0,150,0,0,0,0,20190603
201905,8호선,송파,8,7,3504,746,12210,4939,37724,18277,45484,22034,26892,12625,18023,9154,15809,8464,17223,10563,15858,12997,14193,14750,15819,14858,21001,18963,19165,22076,21866,33303,11851,30147,8565,18405,7148,18763,5245,16598,2207,11841,287,2979,0,318,0,0,0,0,20190603
201905,8호선,수진,0,0,4145,492,7126,3191,16499,5647,23044,15033,14140,8381,10397,6543,9762,7653,10599,6826,10484,9894,9472,9740,10409,9764,12765,9895,12526,11245,10614,16353,6758,14913,5380,9459,5134,8950,3601,8492,1728,5469,255,1799,1,310,0,0,0,0,20190603
201905,8호선,신흥,0,0,4489,612,6765,2551,14827,3384,18995,6715,12218,5947,8347,5394,7947,6003,7921,7715,7911,9064,8054,9776,8751,10412,9762,12952,10254,13729,9657,19212,6662,16921,5278,11133,4515,10177,3581,8541,1662,5483,344,1817,1,238,0,0,0,0,20190603
201905,8호선,암사,17,3,14990,1084,27774,9083,92007,9614,116410,19577,59789,16362,34148,12590,28561,14803,28876,16745,27676,20250,23194,22099,21574,28780,24417,33798,26595,44015,27399,71410,17298,62424,12485,39841,10107,39418,7226,35479,3147,23790,664,5899,0,1132,0,0,0,0,20190603
201905,8호선,잠실(송파구청),26,0,1753,2092,4100,11571,9829,33281,15523,81723,12371,48810,11335,29786,13549,35998,16984,34848,21824,37722,26572,34239,32766,35454,36784,35119,47810,40103,70993,49798,45034,34100,44104,18009,41598,12313,33205,9170,11494,4792,1610,1798,1,89,0,0,0,0,20190603
201905,8호선,장지,0,0,6050,1979,19461,10388,58622,22651,68431,59686,40652,39678,25792,24732,22827,25493,25379,29569,27669,27801,25714,27960,29239,30989,37475,32927,42564,40935,62366,59211,37107,49039,27815,28793,29935,27798,21398,25660,6332,16187,1122,5302,0,0,0,0,0,0,20190603
201905,8호선,천호(풍납토성),49,0,12189,2102,21127,13775,54277,21307,76166,36193,45882,32985,27560,23846,25417,25331,27037,26364,28860,30577,26442,32036,27474,37213,30890,42904,36941,56785,45160,84850,31401,70517,26204,39928,20273,37342,16949,33152,8184,20234,1624,7238,1,409,0,0,0,0,20190603
201905,9호선,가양,56,0,15827,1869,29954,9295,85899,27235,88209,43694,49985,26503,36950,20472,34306,19174,34857,20682,32972,27199,29298,27327,30572,30823,34080,38202,41986,45268,46852,69349,24634,71811,17972,45632,15959,40448,12111,41874,5108,28864,892,9178,0,337,0,0,0,0,20190603
201905,9호선,개화,4,0,3471,315,17021,3852,45326,5116,34231,8407,19354,4851,13945,3848,10121,4159,8654,4427,7802,4899,6863,5778,7375,7680,8488,8760,12435,10333,12008,17467,6149,21259,3993,12020,2808,9246,1367,9796,644,5666,201,1827,0,100,0,0,0,0,20190603
201905,9호선,고속터미널,4,0,2614,1714,5594,17262,16418,24734,21482,32163,17580,35887,15490,40023,18001,45844,22465,45484,25811,47248,28149,51514,33023,54257,37407,56238,41159,59532,42489,67072,37806,50049,36331,32383,32454,26438,25086,23091,10506,12471,1463,2725,0,43,0,0,0,0,20190603
201905,9호선,공항시장,25,0,3169,294,5175,1485,9451,2287,10978,4059,7286,4154,5376,3618,4816,3731,5638,3873,5665,4408,4855,4826,4895,5525,4960,7192,5257,8255,4986,10986,3339,11030,2947,7372,2425,6982,1763,7029,1072,5037,179,1893,0,132,0,0,0,0,20190603
201905,9호선,구반포,4,0,773,164,2042,2225,5477,3558,6530,7434,5033,6340,4590,5667,4572,5717,5229,5979,6452,6895,6956,6345,6451,5977,7081,7097,7107,7707,9656,9380,6246,8164,4583,4674,4696,3854,4575,3993,1113,2502,164,871,0,37,0,0,0,0,20190603
201905,9호선,국회의사당,7,0,1354,1897,2242,11574,4347,46034,7809,146913,8878,60104,10183,29415,15648,21592,20007,21009,21149,22775,24914,18275,26806,15448,32443,13155,55439,15774,118967,16546,42840,10303,27381,6184,29872,5087,19995,4482,7087,3044,1044,1202,0,1,0,0,0,0,20190603
201905,9호선,김포공항,11,0,2331,3033,5321,17994,14753,22227,15621,23446,13212,21709,12767,20692,14288,22759,14148,24059,16198,27342,19174,24785,21956,22255,19341,26835,24273,31614,29350,34970,22102,23359,19771,11255,18949,7147,17479,6198,5276,3858,223,1973,1,100,0,0,0,0,20190603
